73119, 079373, Oklahoma City       , OK , 172,    0 ,  34748 ,  5372 ,  4761 ,   0 ,   3 ,  16 ,  19 ,0 ,1 ,0 ,  22 ,  17 ,  63
73120, 080073, Oklahoma City       , OK , 285,    0 ,  45063 , 11283 ,  8176 ,  24 ,  77 ,  75 ,  46 ,1 ,0 ,0 ,  69 ,  58 , 109
73401, 005573, Ardmore             , OK , 173,   18 ,  16571 ,  5535 ,  3620 , 196 , 198 ,  98 ,  86 ,0 ,1 ,1 ,  95 ,  80 , 110
73505, 055573, Lawton              , OK , 251,   29 ,  33083 ,  8247 ,  5408 ,  20 ,  64 ,  49 ,  33 ,0 ,1 ,1 ,  63 ,  35 ,  72
73505, 057073, Lawton              , OK , 100,   13 ,  18881 ,  3557 ,  3582 ,  10 ,  25 ,  25 ,  10 ,0 ,0 ,1 ,  30 ,   7 ,  46
73521, 002073, Altus               , OK , 107,    0 ,   5225 ,  3994 ,  2690 ,   5 ,   9 ,  86 ,  97 ,0 ,0 ,0 ,  65 ,  90 ,  65
73701, 038073, Enid                , OK , 168,   20 ,  29641 ,  5118 ,  5326 ,  87 , 118 ,  90 ,  87 ,1 ,1 ,1 ,  87 ,  64 ,  59
73701, 036073, Enid                , OK ,  96,    0 ,  19261 ,  1718 ,  2824 ,  37 ,  56 ,  45 ,  75 ,1 ,0 ,0 ,  50 ,  78 ,  49
74012, 010673, Broken Arrow        , OK ,  63,   20 ,   8461 ,  1660 ,  1599 ,   0 ,   2 ,  18 ,   2 ,0 ,0 ,1 ,  18 ,   2 ,  22
74074, 108073, Stillwater          , OK ,  97,    0 ,  52892 ,  5026 ,  3507 ,  22 ,  29 ,  97 ,  54 ,0 ,0 ,0 ,  92 ,  39 ,  55
74104, 122073, Tulsa               , OK , 560,   20 ,  38229 , 21841 , 18781 , 166 , 267 , 267 , 244 ,1 ,0 ,1 , 259 , 225 , 182
74104, 118073, Tulsa               , OK , 410,    0 ,  33177 , 14431 ,  5807 ,  31 ,  32 ,  90 ,  51 ,1 ,0 ,0 ,  85 ,  36 ,  98
74127, 912573, Tulsa               , OK , 351,    0 ,  18138 , 12217 ,  4831 ,   4 ,  13 ,  97 ,  54 ,0 ,0 ,0 , 101 ,  81 ,  88
74136, 121573, Tulsa               , OK , 642,    0 , 131863 , 29150 , 29595 , 135 , 205 , 310 , 318 ,1 ,1 ,0 , 340 , 353 , 353
74401, 064073, Muskogee            , OK , 281,   26 ,  31696 ,  9687 ,  6997 ,  64 , 156 ,  81 ,  66 ,0 ,0 ,1 , 107 ,  58 , 125
74501, 059073, Mc Alester          , OK , 147,   19 ,  10600 ,  4691 ,  3497 ,   2 ,   2 ,  40 ,  13 ,0 ,0 ,1 ,  40 ,  19 ,  70
74801, 106273, Shawnee             , OK , 106,    0 ,   5300 ,  3788 ,  3037 ,   8 ,  13 ,  52 ,  24 ,1 ,0 ,0 ,  62 ,  19 ,  74
74820, 001073, Ada                 , OK , 133,    0 ,  22825 ,  6096 ,  4375 ,   2 ,   2 ,  53 ,  31 ,0 ,0 ,0 ,  62 ,  43 ,  60
75020, 113574, Denison             , TX , 230,    0 ,  22667 ,  5924 ,  3914 ,  42 ,  64 ,  38 ,  30 ,0 ,0 ,0 ,  55 ,  33 ,  76
75042, 161674, Garland             , TX , 153,   19 ,  22405 ,  5899 ,  4155 ,  50 ,  52 ,  44 ,  28 ,0 ,0 ,1 ,  56 ,  38 ,  71
75061, 205574, Irving              , TX , 216,   18 ,  77745 , 10118 ,  9819 ,   3 ,   3 ,  57 ,  32 ,0 ,0 ,1 ,  60 ,  54 ,  85
75075, 286474, Plano               , TX ,  60,   60 ,   3603 ,   590 ,     0 , 135 , 164 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
75075, 286574, Plano               , TX , 223,    0 ,  37112 , 12110 , 11385 ,  30 ,  46 ,  63 ,  41 ,0 ,0 ,0 ,  47 ,  39 ,  96
75090, 323074, Sherman             , TX , 148,   13 ,  11991 ,  3167 ,  2390 ,  13 ,  31 ,  33 ,  16 ,0 ,0 ,1 ,  40 ,  13 ,  28
75092, 324074, Sherman             , TX , 195,    0 ,  26140 ,  7521 ,  5743 ,  25 ,  42 ,  80 ,  49 ,0 ,0 ,0 ,  56 ,  36 ,  88
75110, 079574, Corsicana           , TX , 155,   30 ,  15021 ,  4939 ,  4465 ,   2 ,   2 ,  32 ,  19 ,0 ,0 ,1 ,  35 ,  36 ,  67
75149, 252874, Mesquite            , TX , 142,    0 ,   7470 ,  3440 ,  1974 ,  60 , 102 ,  27 ,  21 ,0 ,0 ,0 ,  15 ,  29 ,  27
75208, 102074, Dallas              , TX , 376,   15 ,  32923 , 14860 ,  8608 ,  10 ,  17 ,  99 ,  96 ,1 ,1 ,1 ,  95 , 113 , 130
75218, 096474, Dallas              , TX , 212,    0 ,  20357 ,  7729 ,  4981 ,   9 ,   9 , 102 ,  39 ,0 ,0 ,0 ,  89 ,  55 , 118
75220, 093274, Dallas              , TX , 130,   92 ,  22174 ,  1419 ,   417 ,   8 ,   8 ,   1 ,   4 ,1 ,0 ,1 ,   5 ,   1 ,   1
75230, 102574, Dallas              , TX , 509,   18 ,  52295 , 21436 , 22641 , 156 , 306 , 130 , 123 ,1 ,0 ,1 , 162 , 124 , 104
75231, 105074, Dallas              , TX , 582,   24 , 132568 , 24621 , 17845 ,   0 ,  45 , 471 , 378 ,1 ,0 ,1 , 539 , 270 , 205
75235, 095074, Dallas              , TX , 887,   15 , 630261 , 41988 , 13811 ,  21 ,  25 ,  75 ,  39 ,1 ,1 ,1 ,  85 ,  45 , 143
75235, 106074, Dallas              , TX , 388,    0 ,  88615 , 15688 ,  9648 ,  17 ,  17 , 161 , 252 ,1 ,0 ,0 , 177 , 176 ,  74
75235, 098874, Dallas              , TX ,  66,   66 ,   2101 ,   136 ,     0 ,   1 ,   1 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
75237, 099374, Dallas              , TX , 143,    0 ,  25534 ,  7367 ,  4568 ,   4 ,   4 ,  70 ,  10 ,1 ,0 ,0 ,  54 ,  42 ,  88
75246, 090074, Dallas              , TX , 954,    0 , 308899 , 34020 , 25527 , 275 , 467 , 342 , 355 ,1 ,0 ,0 , 389 , 317 , 238
75246, 091574, Dallas              , TX ,  92,   92 ,   6724 ,   714 ,     0 ,  16 ,  38 ,   0 ,   0 ,1 ,0 ,1 ,   0 ,   0 ,   0
75401, 174074, Greenville          , TX , 122,    0 ,  11298 ,  4576 ,  2670 ,   1 ,   1 ,  45 ,  15 ,0 ,0 ,0 ,  49 ,  16 ,  75
75460, 276074, Paris               , TX , 179,   18 ,  22905 ,  6018 ,  8272 , 120 , 153 ,  54 ,  62 ,0 ,1 ,1 ,  73 ,  76 ,  93
75462, 277074, Paris               , TX , 157,    0 ,  23979 ,  6148 ,  6942 ,  16 ,  30 ,  92 ,  99 ,0 ,0 ,0 , 108 , 121 ,  83
75501, 351074, Texarkana           , TX , 388,    0 ,  28219 , 15011 ,  8900 ,  47 ,  73 ,  84 ,  36 ,0 ,0 ,0 ,  89 ,  43 , 125
75501, 349574, Texarkana           , TX ,  40,   40 ,   8109 ,   297 ,     0 ,  16 ,  16 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
75504, 061571, Texarkana           , AR , 243,    0 ,  42691 ,  8938 ,  6228 , 119 , 170 , 115 ,  43 ,0 ,0 ,0 , 143 ,  41 ,  87
75601, 232774, Longview            , TX , 261,   24 ,  67014 , 13951 ,  8057 ,   7 ,   7 , 100 ,  82 ,0 ,1 ,1 ,  97 ,  76 ,  96
75601, 960674, Longview            , TX ,  70,    0 ,  18657 ,  3811 ,  5404 ,   5 ,   5 ,  28 ,  31 ,0 ,0 ,0 ,  49 ,  44 ,  42
75652, 181074, Henderson           , TX ,  80,    0 ,  14777 ,  2856 ,  1668 , 112 , 168 ,  21 ,  25 ,0 ,0 ,0 ,  19 ,  19 ,  22
75701, 356574, Tyler               , TX , 303,   26 ,  23733 ,  8714 ,  9502 ,  50 , 101 , 164 , 153 ,0 ,0 ,1 , 166 , 154 , 142
75701, 357074, Tyler               , TX , 267,    0 ,  25616 , 17816 , 10947 ,  33 ,  74 , 126 , 174 ,1 ,1 ,0 , 151 , 187 , 125
75766, 207074, Jacksonville        , TX , 121,    0 ,  19514 ,  3626 ,  1830 , 113 , 139 ,  17 ,   8 ,0 ,0 ,0 ,  25 ,  12 ,  47
75901, 239574, Lufkin              , TX , 191,   15 ,  23149 ,  7130 ,  5324 ,   4 ,   4 ,  26 ,  13 ,0 ,0 ,1 ,  41 ,  17 ,  84
75961, 258274, Nacogdoches         , TX , 155,   20 ,  19784 ,  5594 ,  7471 ,  75 ,  75 ,  85 ,  62 ,0 ,0 ,1 ,  67 ,  55 ,  72
75961, 258374, Nacogdoches         , TX , 102,    0 ,  11798 ,  4987 ,  6062 ,  25 ,  26 ,  49 ,  42 ,0 ,0 ,0 ,  68 ,  66 ,  69
76012, 010874, Arlington           , TX , 365,    0 ,  53906 , 17112 , 18156 ,  48 ,  84 ,  88 ,  63 ,0 ,0 ,0 , 111 ,  95 , 126
76015, 011574, Arlington           , TX , 223,   18 ,  36585 ,  6858 ,  4075 ,  11 ,  26 ,  31 ,  28 ,0 ,0 ,1 ,  37 ,  15 ,  50
76015, 011674, Arlington           , TX ,  60,   60 ,  11448 ,   457 ,     0 ,  22 ,  22 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
76021, 932074, Bedford             , TX , 157,   22 ,  34315 ,  4112 ,  3339 ,   7 ,   7 ,  19 ,  19 ,0 ,0 ,1 ,  28 ,  19 ,  30
76086, 371574, Weatherford         , TX ,  80,    0 ,  37878 ,  3587 ,  2341 ,  32 ,  67 ,  30 ,  42 ,0 ,0 ,0 ,  37 ,  57 ,  45
76102, 138674, Fort Worth          , TX ,  60,   60 ,   2073 ,   355 ,     0 ,  24 ,  24 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
76104, 144074, Fort Worth          , TX , 599,   42 ,  45123 , 23293 , 19295 , 215 , 291 , 295 , 270 ,1 ,1 ,1 , 342 , 352 , 204
76104, 139074, Fort Worth          , TX , 275,   15 ,   8784 , 10062 , 10176 ,  75 , 133 , 149 , 113 ,0 ,0 ,1 , 151 , 131 , 123
76104, 148074, Fort Worth          , TX , 228,   25 ,  23001 ,  6297 ,  4756 ,  96 , 125 ,  69 ,  25 ,0 ,0 ,1 ,  50 ,  35 ,  70
76104, 145074, Fort Worth          , TX , 229,   24 ,  10811 ,  5780 ,  4711 ,  37 ,  56 ,  55 ,  67 ,0 ,0 ,1 ,  69 ,  98 ,  36
76132, 138474, Fort Worth          , TX ,  60,   60 ,   8389 ,   609 ,     0 , 154 , 232 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
76134, 211074, Fort Worth          , TX , 154,    0 ,  37839 ,  5653 ,  4105 ,  36 ,  45 ,  41 ,  21 ,0 ,0 ,0 ,  55 ,  23 ,  66
76180, 143774, North Richland Hills, TX , 151,   10 ,  14473 ,  4889 ,  3441 ,  14 ,  23 ,  51 ,  21 ,0 ,0 ,1 ,  46 ,  33 ,  66
76201, 116074, Denton              , TX ,  76,    0 ,   9011 ,  3962 ,  3795 ,  83 , 111 ,  31 ,  27 ,0 ,0 ,0 ,  37 ,  36 ,  40
76301, 376074, Wichita Falls       , TX , 228,    0 ,  13269 ,  7382 ,  7857 , 156 , 348 , 143 ,  99 ,1 ,0 ,0 , 141 , 108 , 133
76301, 379074, Wichita Falls       , TX , 238,   10 ,  36385 ,  8541 ,  6678 ,  80 , 147 ,  88 ,  72 ,1 ,0 ,1 , 102 ,  87 ,  81
76302, 378574, Wichita Falls       , TX ,  60,   60 ,      0 ,     0 ,     0 ,  24 ,  28 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
76401, 333074, Stephenville        , TX ,  75,    0 ,   3597 ,  3032 ,  2731 ,   0 ,  35 ,  30 ,  33 ,0 ,0 ,0 ,  46 ,  50 ,  64
76502, 341074, Temple              , TX ,  98,    0 ,   5369 ,  3641 ,  3100 ,  48 ,  49 ,  59 ,  52 ,0 ,0 ,0 ,  58 ,  51 ,  57
76508, 342074, Temple              , TX , 353,   18 ,  31391 , 15499 , 11848 ,  57 ,  63 , 156 , 192 ,1 ,0 ,1 , 176 , 235 , 163
76544, 137574, Fort Hood           , TX , 224,    0 , 823965 , 15982 ,  7027 ,   5 ,   5 ,  31 ,  30 ,0 ,1 ,0 ,  26 ,   0 ,  38
76708, 365074, Waco                , TX , 318,   19 ,  45860 , 12935 , 11186 , 144 , 191 , 150 , 140 ,1 ,0 ,1 , 145 , 108 , 179
76712, 366074, Waco                , TX , 136,    0 ,  17799 ,  7360 ,  4750 ,  45 ,  75 ,  62 ,  40 ,1 ,0 ,0 ,  81 ,  66 , 109
76804, 046574, Brownwood           , TX , 156,   10 ,  46328 ,  5771 ,  2815 ,  17 ,  22 ,  64 ,  38 ,0 ,0 ,1 ,  51 ,  57 ,  64
76903, 300074, San Angelo          , TX , 215,   14 ,  12787 ,  8471 ,  6084 , 137 , 218 , 100 , 127 ,0 ,1 ,1 ,  83 , 133 , 111
76904, 298074, San Angelo          , TX , 148,   12 ,  68499 ,  7051 ,  5938 , 150 , 156 ,  40 ,  43 ,0 ,0 ,1 , 176 , 222 , 230
77002, 200074, Houston             , TX , 544,    0 ,  59135 , 20490 , 14955 ,  21 ,  21 , 107 , 133 ,1 ,0 ,0 , 107 , 141 ,  80
77004, 198074, Houston             , TX , 390,    0 ,  19708 ,  9488 ,  9171 , 379 , 634 , 142 , 112 ,0 ,0 ,0 , 118 , 119 ,  56
77008, 188074, Houston             , TX , 154,   20 ,  15126 ,  2113 ,  2316 ,   2 ,   3 ,  42 ,   4 ,0 ,0 ,1 ,  24 ,   2 ,  15
77024, 197074, Houston             , TX , 407,    0 ,  31627 , 13938 , 10339 , 116 , 188 ,  95 ,  65 ,0 ,0 ,0 , 126 ,  69 ,  79
77026, 193074, Houston             , TX , 373,    0 ,  43392 , 18484 ,  4839 ,   0 ,   0 ,  19 ,   0 ,1 ,0 ,0 ,  34 ,  14 , 229
77027, 202774, Houston             , TX , 313,   28 ,   5737 ,  4616 ,  4570 ,  14 ,  32 ,  31 ,  11 ,0 ,0 ,1 ,  28 ,  15 ,  52
77030, 196074, Houston             , TX ,1117,   45 , 247989 , 34329 , 34167 , 310 , 516 , 545 , 524 ,1 ,0 ,1 , 512 , 510 , 165
77030, 189074, Houston             , TX , 575,   14 ,  13635 , 23973 , 14813 , 173 , 434 ,  78 ,  52 ,1 ,1 ,1 ,  89 ,  56 , 110
77030, 202074, Houston             , TX ,  92,   92 ,   6198 ,   735 ,   269 , 115 , 283 ,   0 ,   0 ,1 ,0 ,1 ,   0 ,   0 ,   0
77030, 200574, Houston             , TX , 696,   25 ,  43202 , 29368 , 17126 ,  96 , 247 , 143 , 122 ,1 ,0 ,1 , 186 , 123 , 132
77054, 194074, Houston             , TX , 281,   48 ,   4593 ,  2926 ,  4708 ,  13 ,  25 ,  20 ,  34 ,1 ,0 ,1 ,  10 ,  18 ,  17
77055, 201574, Houston             , TX , 353,    0 ,  42011 ,  7270 ,  6232 ,  56 ,  73 ,  63 ,  78 ,0 ,0 ,0 ,  43 ,  65 ,  44
77055, 190574, Houston             , TX , 202,   20 ,  26168 ,  3582 ,  4011 ,  14 ,  20 ,  25 ,  13 ,0 ,0 ,1 ,  16 ,  20 ,  12
77063, 198874, Houston             , TX , 164,   33 ,  19179 ,  4312 ,  2509 ,  26 ,  38 ,  57 ,  25 ,0 ,0 ,1 ,  46 ,  18 ,  43
77074, 195074, Houston             , TX , 432,   32 ,  45059 , 18197 , 15340 , 143 , 260 , 205 , 215 ,1 ,0 ,1 , 239 , 239 , 196
77076, 196974, Houston             , TX , 187,   23 ,  15519 ,  6410 ,  3526 ,  13 ,  56 ,  12 ,   0 ,0 ,0 ,1 ,  10 ,   4 ,  41
77080, 189874, Houston             , TX , 129,  129 ,  14652 ,   650 ,     0 ,  60 , 101 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   1
77090, 189574, Houston             , TX , 393,    0 ,  68495 , 15547 , 13039 ,   2 ,   7 ,  93 ,  87 ,0 ,0 ,0 ,  81 , 130 ,  81
77090, 187274, Houston             , TX ,  80,   80 ,   5828 ,   685 ,     0 ,   7 ,   7 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
77325, 216674, Kingwood            , TX , 120,    0 ,  12603 ,  4351 ,  5069 ,   8 ,   8 ,  13 ,   5 ,0 ,1 ,0 ,  22 ,  14 ,  21
77338, 206174, Humble              , TX ,  60,   60 ,   3000 ,   374 ,     0 ,  21 ,  21 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
77504, 277874, Pasadena            , TX , 320,   24 ,  41419 ,  9518 ,  4465 ,  38 ,  38 ,  30 ,   6 ,0 ,0 ,1 ,  32 ,  29 ,  44
77520, 024074, Baytown             , TX , 191,   20 ,   1825 ,  2827 ,  2600 ,  16 ,  17 ,  12 ,  10 ,0 ,0 ,1 ,  14 ,  15 ,  14
77550, 161574, Galveston           , TX , 819,   18 , 381286 , 24581 , 13990 ,   0 ,   0 ,  59 ,  66 ,1 ,1 ,1 ,  73 ,  79 , 135
77566, 152574, Lake Jackson        , TX , 165,    0 ,  33926 ,  5416 ,  3218 ,   2 ,   3 ,  33 ,  26 ,0 ,0 ,0 ,  44 ,  61 ,  66
77590, 353074, Texas City          , TX , 101,    9 ,  13210 ,  1616 ,  1050 ,  17 ,  17 ,   6 ,   5 ,0 ,0 ,1 ,  13 ,  12 ,  14
77598, 371674, Webster             , TX , 467,    0 ,  65136 , 10859 ,  7365 ,  44 ,  61 ,  52 ,  80 ,0 ,0 ,0 ,  70 ,  97 ,  80
77598, 371374, Webster             , TX ,  60,   60 ,   4733 ,   467 ,     0 ,   3 ,   3 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
77619, 176274, Groves              , TX ,  84,    0 ,   5069 ,  2359 ,  2111 ,  16 ,  27 ,   7 ,   4 ,0 ,1 ,0 ,   1 ,   4 ,  12
77642, 284974, Port Arthur         , TX , 202,    0 ,  10448 ,  5483 ,  4045 , 101 , 131 ,  40 ,  52 ,0 ,0 ,0 ,  49 ,  40 ,  37
77701, 024474, Beaumont            , TX , 276,   11 ,  43742 ,  7027 ,  5875 ,   3 ,  14 ,  20 ,  14 ,0 ,0 ,1 ,  34 ,  24 ,  48
77701, 025074, Beaumont            , TX , 225,    0 ,   9600 ,  5462 ,  3802 ,   1 ,   4 ,  33 ,  29 ,0 ,0 ,0 ,  31 ,  38 ,  53
77702, 025874, Beaumont            , TX , 373,   38 , 204886 , 20732 , 10202 ,  54 ,  70 , 140 , 130 ,0 ,0 ,1 , 162 , 142 , 140
77707, 024574, Beaumont            , TX ,  60,   60 ,  10750 ,   695 ,     0 ,   0 ,   7 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
77802, 050074, Bryan               , TX , 178,    0 ,  35600 ,  8195 ,  7058 , 124 , 141 ,  65 ,  81 ,0 ,0 ,0 ,  78 ,  72 ,  68
77845, 049074, College Station     , TX , 104,    0 ,  17321 ,  4208 ,  3647 ,  37 ,  47 ,  39 ,  52 ,0 ,0 ,0 ,  42 ,  61 ,  49
77901, 363074, Victoria            , TX , 205,   10 ,  34150 ,  7039 ,  4406 , 147 , 166 ,  64 ,  73 ,0 ,0 ,1 ,  78 ,  78 ,  93
77901, 362574, Victoria            , TX , 233,    0 ,  17663 ,  6923 ,  6727 , 132 , 155 ,  47 ,  51 ,0 ,0 ,0 ,  49 ,  72 ,  41
78130, 262574, New Braunfels       , TX ,  77,    0 ,  22582 ,  3659 ,  3822 , 116 , 199 ,  66 ,  78 ,0 ,0 ,0 ,  57 ,  80 ,  47
78155, 318974, Seguin              , TX ,  75,    0 ,   4453 ,  3415 ,  2828 ,  50 ,  53 ,  38 ,  42 ,0 ,0 ,0 ,  59 ,  52 ,  63
78205, 300574, San Antonio         , TX , 406,    0 ,  42665 , 15274 , 14810 ,  89 , 121 , 212 , 154 ,1 ,1 ,0 , 206 , 266 , 293
78205, 307074, San Antonio         , TX , 111,    0 ,  22090 ,  2672 ,  3866 ,   7 ,   7 ,  50 ,  99 ,0 ,0 ,0 ,  78 ,  98 ,  42
78207, 312074, San Antonio         , TX , 194,    0 ,  21351 ,  5159 ,  4620 ,  26 ,  31 ,  83 ,  60 ,1 ,0 ,0 ,  83 ,  91 , 113
78212, 306074, San Antonio         , TX , 273,    0 ,  37116 ,  9610 ,  7061 ,  92 , 128 , 155 , 123 ,0 ,0 ,0 , 138 , 111 ,  93
78224, 313574, San Antonio         , TX , 168,   25 ,  11297 ,  4832 ,  2536 ,  23 ,  23 ,  22 ,  10 ,0 ,0 ,1 ,  21 ,   6 ,  25
78229, 312274, San Antonio         , TX , 601,    0 ,  28236 , 22515 , 19641 , 217 , 357 , 162 , 182 ,0 ,0 ,0 , 142 , 196 , 135
78229, 299274, San Antonio         , TX ,  60,   60 ,   8179 ,   689 ,     0 , 230 , 261 ,   0 ,   0 ,1 ,0 ,1 ,   0 ,   0 ,   0
78229, 303574, San Antonio         , TX , 223,    0 ,  13172 ,  8408 , 10693 , 148 , 254 ,  76 ,  96 ,0 ,0 ,0 ,  91 , 157 ,  79
78229, 310574, San Antonio         , TX , 552,    0 , 516795 , 19993 , 10181 , 127 , 216 ,  35 ,  30 ,1 ,1 ,0 ,  46 ,  22 , 158
78229, 313074, San Antonio         , TX , 225,    0 ,  62161 ,  6850 ,  5717 ,  57 ,  99 ,  65 ,  94 ,1 ,0 ,0 ,  45 ,  66 ,  69
78233, 314074, San Antonio         , TX , 103,   19 ,  20048 ,  2862 ,  2836 ,  32 ,  40 ,  27 ,  12 ,0 ,0 ,1 ,  20 ,   6 ,  39
78240, 301374, San Antonio         , TX , 108,  108 ,  10592 ,  1390 ,     0 , 131 , 219 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
78284, 299574, San Antonio         , TX , 754,    0 , 186087 , 13267 ,  3457 , 268 , 268 ,  41 ,  56 ,1 ,0 ,0 ,  35 ,  55 ,  22
78404, 076074, Corpus Christi      , TX , 481,   30 ,  54807 , 17838 , 15732 , 187 , 278 , 140 , 257 ,0 ,0 ,1 , 196 , 228 , 152
78405, 074074, Corpus Christi      , TX , 247,    0 ,  86166 ,  8130 ,  7575 ,  15 ,  44 ,  26 ,  30 ,1 ,1 ,0 ,  26 ,  32 ,  51
78410, 292174, Corpus Christi      , TX ,  82,   10 ,  14392 ,  2098 ,  1598 ,  20 ,  27 ,  16 ,  19 ,0 ,0 ,1 ,  27 ,  35 ,  24
78411, 073474, Corpus Christi      , TX , 236,    0 ,   2801 , 10552 ,  8360 ,  11 ,  11 ,  73 , 106 ,0 ,0 ,0 ,  87 , 110 ,  86
78414, 074574, Corpus Christi      , TX ,  80,   80 ,  11898 ,   912 ,     0 ,  15 ,  16 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
78503, 246074, Mc Allen            , TX , 291,   20 ,  39313 , 16258 ,  8082 ,  85 , 105 ,  41 ,  34 ,1 ,0 ,1 ,  45 ,  41 ,  68
78521, 045574, Brownsville         , TX , 143,   14 ,   1638 ,  5818 ,  3521 ,   3 ,   3 ,  17 ,  15 ,0 ,0 ,1 ,  17 ,  16 ,  25
78550, 179074, Harlingen           , TX , 392,    0 ,  40969 , 19753 ,  9702 ,  30 ,  41 , 169 , 329 ,0 ,1 ,0 , 178 , 358 , 146
78596, 372374, Weslaco             , TX , 180,    0 ,  18367 ,  8665 ,  3349 ,  13 ,  32 ,  43 ,  14 ,0 ,0 ,0 ,  44 ,  43 ,  61
78624, 151174, Fredericksburg      , TX ,  58,    0 ,  16288 ,  2796 ,  2022 ,   7 ,   9 ,  36 ,  42 ,0 ,0 ,0 ,  57 ,  42 ,  39
78629, 168574, Gonzales            , TX ,  35,   35 ,   5823 ,   301 ,     0 ,   1 ,   1 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
78701, 017074, Austin              , TX , 330,    0 ,  50736 , 17167 , 15173 ,  28 ,  43 ,  37 ,  20 ,1 ,0 ,0 ,  50 ,  30 ,  92
78704, 020374, Austin              , TX , 164,    0 ,  15952 ,  5844 ,  6516 ,  14 ,  16 ,  41 ,  21 ,0 ,1 ,0 ,  40 ,  25 ,  88
78705, 019074, Austin              , TX , 302,    0 ,  19189 , 19366 , 12772 , 170 , 213 , 146 , 166 ,0 ,0 ,0 , 127 , 181 , 119
78705, 020074, Austin              , TX , 557,    0 , 185787 , 31196 , 21591 , 107 , 133 , 267 , 295 ,0 ,0 ,0 , 306 , 401 , 227
79065, 273574, Pampa               , TX ,  82,    6 ,   8723 ,  2846 ,  1534 ,  20 ,  20 ,  28 ,  22 ,0 ,0 ,1 ,  21 ,  16 ,  32
79106, 006374, Amarillo            , TX , 284,   40 ,  51399 , 10829 , 12517 ,  82 , 107 , 134 , 113 ,0 ,0 ,1 , 146 , 111 , 118
79107, 009074, Amarillo            , TX , 238,   16 ,  13625 ,  7225 , 11445 ,  36 ,  47 , 193 , 240 ,1 ,0 ,1 , 195 , 195 , 128
79175, 006574, Amarillo            , TX , 256,    0 , 116141 , 11579 ,  7138 ,  29 ,  38 ,  61 ,  34 ,1 ,1 ,0 ,  47 ,  39 , 120
79410, 236074, Lubbock             , TX , 647,   66 ,  35712 , 21998 , 22717 , 464 ,1037 , 358 , 479 ,1 ,0 ,1 , 385 , 503 , 202
79410, 237074, Lubbock             , TX , 406,   58 ,  45865 , 12590 , 11123 , 257 , 312 , 138 , 137 ,1 ,0 ,1 , 132 , 175 , 105
79412, 237774, Lubbock             , TX , 111,   14 ,   2427 ,  1798 ,  2880 ,   5 ,   5 ,  20 ,  12 ,0 ,0 ,1 ,  13 ,  10 ,   8
79415, 237274, Lubbock             , TX , 290,    0 ,  86249 , 14368 ,  7624 ,   9 ,  17 ,  33 ,  50 ,1 ,0 ,0 ,  61 ,  64 , 114
79601, 002074, Abilene             , TX , 262,    0 ,  25436 , 11583 , 10137 , 193 , 289 , 150 , 172 ,0 ,0 ,0 , 143 , 126 , 139
79701, 253574, Midland             , TX , 263,   30 ,  93718 ,  8899 ,  6138 , 144 , 188 , 118 , 130 ,0 ,0 ,1 , 129 , 146 , 136
79761, 266074, Odessa              , TX , 287,    0 ,  47742 , 10506 ,  6419 ,  57 ,  60 ,  88 ,  13 ,0 ,0 ,0 ,  81 ,  28 , 102
79902, 131574, El Paso             , TX , 228,    0 ,   9992 ,  6940 ,  5758 , 135 , 243 ,  41 ,  80 ,0 ,0 ,0 ,  63 , 114 ,  45
79902, 126074, El Paso             , TX ,  80,   80 ,  13384 ,   756 ,     0 , 170 , 221 ,   0 ,   0 ,0 ,0 ,1 ,   0 ,   0 ,   0
79902, 128574, El Paso             , TX , 304,    0 ,  42491 , 12526 ,  9501 , 109 , 169 , 153 , 183 ,0 ,0 ,0 , 146 , 187 ,  92
79902, 129074, El Paso             , TX , 366,   30 ,  64184 , 15256 , 11445 , 117 , 156 ,  93 , 104 ,0 ,0 ,1 , 105 ,  68 , 104
79925, 122574, El Paso             , TX , 232,    0 ,  16407 ,  8663 ,  4946 ,   6 ,  11 ,  31 ,   9 ,0 ,0 ,0 ,  49 ,  15 ,  71
80011, 036G84, Aurora              , CO , 120,    0 ,  16790 ,  5976 ,  5495 , 133 , 194 ,  67 ,  53 ,1 ,0 ,0 ,  70 ,  45 ,  46
